n,tree_type,height,build_duration_seconds,destroy_duration_seconds
9200,OST,28,0.001166,0.000285
9200,BST,28,0.001173,0.000247
9200,OST,28,0.001222,0.000307
9200,BST,28,0.001112,0.000286
9200,OST,28,0.001186,0.000269
9200,BST,28,0.001082,0.000263
9200,OST,28,0.001184,0.000274
9200,BST,28,0.001110,0.000254
9200,OST,28,0.001383,0.000276
9200,BST,28,0.001083,0.000352
9200,OST,28,0.001247,0.000275
9200,BST,28,0.001157,0.000246
9200,OST,28,0.001300,0.000268
9200,BST,28,0.001122,0.000363
9200,OST,28,0.001263,0.000276
9200,BST,28,0.001089,0.000254
9200,OST,28,0.001172,0.000275
9300,BST,27,0.001422,0.000275
9300,OST,27,0.001319,0.000280
9300,BST,27,0.001145,0.000250
9300,OST,27,0.001218,0.000268
9300,BST,27,0.001417,0.000248
9300,OST,27,0.001279,0.000279
9300,BST,27,0.001109,0.000248
9300,OST,27,0.001193,0.000268
9300,BST,27,0.001110,0.000248
9300,OST,27,0.001324,0.000277
9300,BST,27,0.001206,0.000246
9300,OST,27,0.001188,0.000278
9300,BST,27,0.001112,0.000279
9300,OST,27,0.001194,0.000390
9300,BST,27,0.001086,0.000257
9300,OST,27,0.001169,0.000261
9300,BST,27,0.001130,0.000252
9300,OST,27,0.001294,0.000261
9300,BST,27,0.001147,0.000247
9300,OST,27,0.001188,0.000342
9400,BST,29,0.001312,0.000287
9400,OST,29,0.001675,0.000342
9400,BST,29,0.001116,0.000280
9400,OST,29,0.001195,0.000287
9400,BST,29,0.001119,0.000277
9400,OST,29,0.001218,0.000288
9400,BST,29,0.001120,0.000262
9400,OST,29,0.001179,0.000295
9400,BST,29,0.001183,0.000269
9400,OST,29,0.001236,0.000287
9400,BST,29,0.001125,0.000310
9400,OST,29,0.001219,0.000290
9400,BST,29,0.001173,0.000281
9400,OST,29,0.001257,0.000290
9400,BST,29,0.001107,0.000270
9400,OST,29,0.001210,0.000289
9400,BST,29,0.001393,0.000300
9400,OST,29,0.001300,0.000282
9400,BST,29,0.001132,0.000261
9400,OST,29,0.001196,0.000336
9500,BST,27,0.001131,0.000267
9500,OST,27,0.001304,0.000261
9500,BST,27,0.001138,0.000247
9500,OST,27,0.001411,0.000293
9500,BST,27,0.001135,0.000247
9500,OST,27,0.001277,0.000310
9500,BST,27,0.001181,0.000237
9500,OST,27,0.001251,0.000260
9500,BST,27,0.001119,0.000234
9500,OST,27,0.001221,0.000255
9500,BST,27,0.001196,0.000237
9500,OST,27,0.001261,0.000271
9500,BST,27,0.001125,0.000266
9500,OST,27,0.001241,0.000260
9500,BST,27,0.001222,0.000238
9500,OST,27,0.001268,0.000271
9500,BST,27,0.001229,0.000232
9500,OST,27,0.001202,0.000252
9500,BST,27,0.001200,0.000237
9500,OST,27,0.001244,0.000395
9600,BST,31,0.001218,0.000254
9600,OST,31,0.001218,0.000286
9600,BST,31,0.001140,0.000310
9600,OST,31,0.001347,0.000367
9600,BST,31,0.001137,0.000259
9600,OST,31,0.001218,0.000289
9600,BST,31,0.001187,0.000320
9600,OST,31,0.001228,0.000339
9600,BST,31,0.001234,0.000287
9600,OST,31,0.001398,0.000270
9600,BST,31,0.001155,0.000256
9600,OST,31,0.001234,0.000277
9600,BST,31,0.001190,0.000258
9600,OST,31,0.001483,0.000283
9600,BST,31,0.001167,0.000257
9600,OST,31,0.001247,0.000401
9600,BST,31,0.001121,0.000265
9600,OST,31,0.001246,0.000277
9600,BST,31,0.001279,0.000257
9600,OST,31,0.001383,0.000278
9700,BST,29,0.001310,0.000257
9700,OST,29,0.001399,0.000279
9700,BST,29,0.001170,0.000264
9700,OST,29,0.001258,0.000273
9700,BST,29,0.001278,0.000259
9700,OST,29,0.001259,0.000279
9700,BST,29,0.001263,0.000258
9700,OST,29,0.001273,0.000331
9700,BST,29,0.001182,0.000318
9700,OST,29,0.001351,0.000330
9700,BST,29,0.001223,0.000258
9700,OST,29,0.001293,0.000282
9700,BST,29,0.001292,0.000268
9700,OST,29,0.001264,0.000279
9700,BST,29,0.001385,0.000268
9700,OST,29,0.001317,0.000280
9700,BST,29,0.001158,0.000269
9700,OST,29,0.001265,0.000281
9700,BST,29,0.001170,0.000267
9700,OST,29,0.001260,0.000279
9800,BST,38,0.001322,0.000289
9800,OST,38,0.001295,0.000319
9800,BST,38,0.001199,0.000296
9800,OST,38,0.001293,0.000316
9800,BST,38,0.001196,0.000307
9800,OST,38,0.001307,0.000317
9800,BST,38,0.001374,0.000326
9800,OST,38,0.001348,0.000310
9800,BST,38,0.001294,0.000308
9800,OST,38,0.001301,0.000317
9800,BST,38,0.001209,0.000295
9800,OST,38,0.001297,0.000316
9800,BST,38,0.001298,0.000287
9800,OST,38,0.001408,0.000309
9800,BST,38,0.001443,0.000294
9800,OST,38,0.001300,0.000326
9800,BST,38,0.001196,0.000303
9800,OST,38,0.001311,0.000317
9800,BST,38,0.001372,0.000329
9800,OST,38,0.001306,0.000310
9900,BST,27,0.001178,0.000241
9900,OST,27,0.001277,0.000253
9900,BST,27,0.001166,0.000235
9900,OST,27,0.001282,0.000283
9900,BST,27,0.001186,0.000231
9900,OST,27,0.001297,0.000253
9900,BST,27,0.001197,0.000232
9900,OST,27,0.001272,0.000263
9900,BST,27,0.001207,0.000282
9900,OST,27,0.001382,0.000247
9900,BST,27,0.001392,0.000230
9900,OST,27,0.001327,0.000252
9900,BST,27,0.001342,0.000240
9900,OST,27,0.001265,0.000251
9900,BST,27,0.001438,0.000226
9900,OST,27,0.001270,0.000284
9900,BST,27,0.001164,0.000230
9900,OST,27,0.001467,0.000252
9900,BST,27,0.001376,0.000234
9900,OST,27,0.001285,0.000252
10000,BST,29,0.001209,0.000263
10000,OST,29,0.001519,0.000285
10000,BST,29,0.001292,0.000262
10000,OST,29,0.001364,0.000286
10000,BST,29,0.001205,0.000351
10000,OST,29,0.001516,0.000322
10000,BST,29,0.001202,0.000280
10000,OST,29,0.001315,0.000286
10000,BST,29,0.001220,0.000295
10000,OST,29,0.001306,0.000279
10000,BST,29,0.001218,0.000255
10000,OST,29,0.001393,0.000279
10000,BST,29,0.001229,0.000262
10000,OST,29,0.001316,0.000324
10000,BST,29,0.001211,0.000262
10000,OST,29,0.001356,0.000295
10000,BST,29,0.001300,0.000263
10000,OST,29,0.001323,0.000323
10000,BST,29,0.001241,0.000435
10000,OST,29,0.001301,0.000334
